STUDENT_ID,COLLEGE,MAJOR_NAME,CREDIT_1,CREDIT_2,GPA_1,EXTRA_ACTIVITY,COMPLETE_MAJOR,PF,AR_2016,AR_2017,AR_2018,AR_2019,EVERY_TIME,MAJOR_SCORE
1499,글로벌융합,회계학,18,18,1.0754,300,1,0,6.644,5.956,9.667,9.0,0.359,884.8466666666667
1500,글로벌융합,국제통상학,18,18,4.4999,250,1,1,8.673,6.289,10.568,9.209,0.732,949.5383333333333
1501,글로벌융합,국제통상학,18,18,4.4008,300,1,1,8.673,6.289,10.568,9.209,0.732,996.6866666666667
1502,글로벌융합,국제통상학,18,18,4.3998,300,1,1,8.673,6.289,10.568,9.209,0.732,996.5183333333333
1503,글로벌융합,국제통상학,18,18,4.3505,300,1,1,8.673,6.289,10.568,9.209,0.732,994.9416666666667
1504,글로벌융합,국제통상학,18,18,4.3432,300,1,1,8.673,6.289,10.568,9.209,0.732,994.6850000000001
1505,글로벌융합,국제통상학,18,18,4.3259,200,1,1,8.673,6.289,10.568,9.209,0.732,894.1
1506,글로벌융합,국제통상학,18,18,4.3092,300,1,1,8.673,6.289,10.568,9.209,0.732,993.5633333333333
1507,글로벌융합,국제통상학,18,18,4.2831,300,1,1,8.673,6.289,10.568,9.209,0.732,992.77
1508,글로벌융합,국제통상학,18,15,4.2798,300,1,1,8.673,6.289,10.568,9.209,0.732,979.9433333333334
1509,글로벌융합,국제통상학,18,18,4.183,300,1,1,8.673,6.289,10.568,9.209,0.732,989.4016666666666
1510,글로벌융합,국제통상학,18,15,4.172,300,1,1,8.673,6.289,10.568,9.209,0.732,976.3333333333334
1511,글로벌융합,국제통상학,18,18,4.1241,300,1,1,8.673,6.289,10.568,9.209,0.732,987.4466666666667
1512,글로벌융합,국제통상학,15,18,4.1213,300,1,1,8.673,6.289,10.568,9.209,0.732,974.8766666666667
1513,글로벌융합,국제통상학,18,18,4.0697,300,1,1,8.673,6.289,10.568,9.209,0.732,985.6216666666667
1514,글로벌융합,국제통상학,18,18,4.0291,100,1,1,8.673,6.289,10.568,9.209,0.732,784.1416666666667
1515,글로벌융합,국제통상학,18,18,3.9964,300,1,1,8.673,6.289,10.568,9.209,0.732,982.43
1516,글로벌융합,국제통상학,18,18,3.8883,300,1,1,8.673,6.289,10.568,9.209,0.732,979.455
1517,글로벌융합,국제통상학,18,18,3.863,300,1,1,8.673,6.289,10.568,9.209,0.732,978.7233333333334
1518,글로벌융합,국제통상학,18,18,3.8295,300,1,1,8.673,6.289,10.568,9.209,0.732,977.6183333333333
1519,글로벌융합,국제통상학,18,18,3.7789,300,1,1,8.673,6.289,10.568,9.209,0.732,975.355
1520,글로벌융합,국제통상학,18,18,3.7366,300,1,1,8.673,6.289,10.568,9.209,0.732,974.0383333333334
1521,글로벌융합,국제통상학,18,18,3.6817,300,1,1,8.673,6.289,10.568,9.209,0.732,972.7116666666667
1522,글로벌융합,국제통상학,18,18,3.6313,300,1,1,8.673,6.289,10.568,9.209,0.732,970.8816666666667
1523,글로벌융합,국제통상학,18,18,3.6215,100,1,1,8.673,6.289,10.568,9.209,0.732,770.545
1524,글로벌융합,국제통상학,18,18,3.5825,300,1,1,8.673,6.289,10.568,9.209,0.732,969.2166666666667
1525,글로벌융합,국제통상학,18,18,3.5516,300,1,1,8.673,6.289,10.568,9.209,0.732,968.1616666666666
1526,글로벌융합,국제통상학,18,18,3.5106,300,1,1,8.673,6.289,10.568,9.209,0.732,966.8333333333334
1527,글로벌융합,국제통상학,18,18,3.4733,300,1,1,8.673,6.289,10.568,9.209,0.732,965.6966666666667
1528,글로벌융합,국제통상학,18,18,3.4426,200,1,1,8.673,6.289,10.568,9.209,0.732,864.7533333333333
1529,글로벌융합,국제통상학,18,18,3.4047,300,1,1,8.673,6.289,10.568,9.209,0.732,963.49
1530,글로벌융합,국제통상학,18,18,3.3804,300,1,1,8.673,6.289,10.568,9.209,0.732,962.275
1531,글로벌융합,국제통상학,18,15,3.3239,150,1,1,8.673,6.289,10.568,9.209,0.732,798.2587878787879
1532,글로벌융합,국제통상학,18,18,3.3134,300,1,1,8.673,6.289,10.568,9.209,0.732,960.2583333333333
1533,글로벌융합,국제통상학,18,18,3.2866,300,1,1,8.673,6.289,10.568,9.209,0.732,958.8166666666666
1534,글로벌융합,국제통상학,18,18,3.228,300,1,1,8.673,6.289,10.568,9.209,0.732,957.3483333333334
1535,글로벌융합,국제통상학,18,18,3.2069,300,1,1,8.673,6.289,10.568,9.209,0.732,956.2083333333334
1536,글로벌융합,국제통상학,18,18,3.1557,300,1,1,8.673,6.289,10.568,9.209,0.732,954.9116666666666
1537,글로벌융합,국제통상학,18,18,3.1315,300,1,1,8.673,6.289,10.568,9.209,0.732,954.3566666666667
1538,글로벌융합,국제통상학,18,18,3.1237,300,0,1,8.673,6.289,10.568,9.209,0.732,554.04
1539,글로벌융합,국제통상학,18,18,3.0898,250,1,1,8.673,6.289,10.568,9.209,0.732,902.8933333333333
1540,글로벌융합,국제통상학,18,18,3.0544,300,1,1,8.673,6.289,10.568,9.209,0.732,951.435
1541,글로벌융합,국제통상학,18,18,3.0193,250,1,0,8.673,6.289,10.568,9.209,0.732,890.3466666666667
1542,글로벌융합,국제통상학,18,18,2.2542,300,1,0,8.673,6.289,10.568,9.209,0.732,923.8766666666667
1543,글로벌융합,국제통상학,18,18,2.1626,300,1,0,8.673,6.289,10.568,9.209,0.732,919.1633333333334
1544,글로벌융합,국제통상학,18,18,1.9586,300,1,0,8.673,6.289,10.568,9.209,0.732,915.2866666666666
1545,글로벌융합,국제통상학,18,18,1.9476,150,1,0,8.673,6.289,10.568,9.209,0.732,764.5550000000001
1546,글로벌융합,국제통상학,18,18,1.8555,300,1,0,8.673,6.289,10.568,9.209,0.732,910.875
1547,글로벌융합,국제통상학,18,18,1.7692,300,1,0,8.673,6.289,10.568,9.209,0.732,907.4783333333334
1548,글로벌융합,국제통상학,18,15,1.5832,300,1,0,8.673,6.289,10.568,9.209,0.732,890.2157575757576
1549,글로벌융합,국제통상학,18,18,1.2698,300,1,0,8.673,6.289,10.568,9.209,0.732,891.2766666666666
1550,글로벌융합,국제통상학,18,18,1.2051,300,1,0,8.673,6.289,10.568,9.209,0.732,888.0083333333333
1551,글로벌융합,법학,18,18,4.4992,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,999.87
1552,글로벌융합,법학,18,18,4.493,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,999.3283333333334
1553,글로벌융합,법학,18,18,4.447,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,997.6733333333334
1554,글로벌융합,법학,18,18,4.4023,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,996.3283333333334
1555,글로벌융합,법학,18,15,4.3728,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,982.790303030303
1556,글로벌융합,법학,18,18,4.3201,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,993.77
1557,글로벌융합,법학,18,18,4.2789,300,0,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,592.305
1558,글로벌융합,법학,18,18,4.2502,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,991.6733333333334
1559,글로벌융합,법학,18,18,4.2269,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,990.7733333333333
1560,글로벌융합,법학,18,18,4.2093,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,990.1516666666666
1561,글로벌융합,법학,18,18,4.1835,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,989.265
1562,글로벌융합,법학,18,18,4.1627,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,988.1833333333334
1563,글로벌융합,법학,18,18,4.0943,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,986.4483333333333
1564,글로벌융합,법학,12,18,4.0731,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,959.9540000000001
1565,글로벌융합,법학,18,18,4.0169,50,0,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,333.74
1566,글로벌융합,법학,18,18,3.9615,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,981.875
1567,글로벌융합,법학,18,18,3.9494,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,981.1133333333333
1568,글로벌융합,법학,18,18,3.9152,250,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,929.7616666666667
1569,글로벌융합,법학,18,18,3.8171,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,976.88
1570,글로벌융합,법학,18,18,3.7803,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,975.9533333333334
1571,글로벌융합,법학,18,18,3.7769,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,975.715
1572,글로벌융합,법학,18,18,3.7366,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,974.005
1573,글로벌융합,법학,18,18,3.6976,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,973.2533333333333
1574,글로벌융합,법학,18,12,3.6911,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,947.902
1575,글로벌융합,법학,18,18,3.6784,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,972.6133333333333
1576,글로벌융합,법학,18,18,3.6717,300,1,1,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,972.2783333333333
1577,글로벌융합,법학,18,18,3.6313,150,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,820.03
1578,글로벌융합,법학,18,18,3.5519,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,968.1666666666666
1579,글로벌융합,법학,18,18,3.4994,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,966.2883333333333
1580,글로벌융합,법학,18,18,3.4492,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,964.8383333333334
1581,글로벌융합,법학,18,18,3.3934,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,962.6183333333333
1582,글로벌융합,법학,18,18,3.3561,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,961.11
1583,글로벌융합,법학,18,18,3.2942,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,958.7033333333334
1584,글로벌융합,법학,18,18,3.2247,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,957.2933333333333
1585,글로벌융합,법학,18,18,3.2069,250,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,906.12
1586,글로벌융합,법학,18,18,3.1432,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,954.3516666666667
1587,글로벌융합,법학,18,18,3.0784,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,952.425
1588,글로벌융합,법학,18,18,3.0068,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,950.2266666666667
1589,글로벌융합,법학,18,18,2.8195,150,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,793.78
1590,글로벌융합,법학,18,18,2.7967,300,0,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,542.3
1591,글로벌융합,법학,18,18,2.7413,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,939.145
1592,글로벌융합,법학,18,18,2.577,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,935.7783333333333
1593,글로벌융합,법학,18,18,2.3913,250,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,878.9883333333333
1594,글로벌융합,법학,18,18,2.3480000000000003,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,926.5066666666667
1595,글로벌융합,법학,18,18,2.0651,100,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,718.4733333333334
1596,글로벌융합,법학,18,18,2.0371,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,916.0516666666667
1597,글로벌융합,법학,18,18,1.8751,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,912.4483333333334
1598,글로벌융합,법학,15,18,1.8461,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,899.0366666666666
1599,글로벌융합,법학,18,18,1.7574,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,907.3966666666666
1600,글로벌융합,법학,18,18,1.5832,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,901.1233333333333
1601,글로벌융합,법학,18,18,1.4369999999999998,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,897.7383333333333
1602,글로벌융합,법학,18,18,1.4173,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,896.995
1603,글로벌융합,법학,18,18,1.3303,300,0,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,493.76666666666665
1604,글로벌융합,법학,18,18,1.2698,300,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,890.4983333333333
1605,글로벌융합,법학,18,18,1.0619,250,1,0,10.059,7.656000000000001,10.606,9.0,0.9229999999999999,834.7083333333334
1606,글로벌융합,사회학,18,18,4.4992,300,0,1,7.261,6.625,13.347999999999999,12.591,0.222,599.5266666666666
1607,글로벌융합,사회학,12,18,4.4655,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,972.696
1608,글로벌융합,사회학,18,18,4.398,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,996.2566666666667
1609,글로벌융합,사회학,18,18,4.3599,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,995.155
1610,글로벌융합,사회학,18,18,4.3418,100,1,1,7.261,6.625,13.347999999999999,12.591,0.222,794.7233333333334
1611,글로벌융합,사회학,18,18,4.3175,250,1,1,7.261,6.625,13.347999999999999,12.591,0.222,943.8183333333334
1612,글로벌융합,사회학,18,18,4.29,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,992.8033333333333
1613,글로벌융합,사회학,18,18,4.2613,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,991.605
1614,글로벌융합,사회학,18,18,4.2071,0,1,1,7.261,6.625,13.347999999999999,12.591,0.222,690.0883333333334
1615,글로벌융합,사회학,18,18,4.1811,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,989.225
1616,글로벌융합,사회학,18,18,4.1472,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,988.24
1617,글로벌융합,사회학,18,18,4.1089,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,986.9633333333334
1618,글로벌융합,사회학,18,12,4.0731,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,960.4526666666667
1619,글로벌융합,사회학,18,18,4.0407,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,984.5366666666666
1620,글로벌융합,사회학,18,18,4.0315,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,984.34
1621,글로벌융합,사회학,18,18,4.0194,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,983.8316666666667
1622,글로벌융합,사회학,18,18,3.9573,300,1,1,7.261,6.625,13.347999999999999,12.591,0.222,981.8283333333334
1623,글로벌융합,사회학,18,18,3.9524,150,1,1,7.261,6.625,13.347999999999999,12.591,0.222,831.5233333333333
1624,글로벌융합,사회학,18,18,3.9125,200,1,0,7.261,6.625,13.347999999999999,12.591,0.222,880.31
1625,글로벌융합,사회학,18,18,3.8489,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,978.0133333333333
1626,글로벌융합,사회학,12,18,3.8295,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,952.414
1627,글로벌융합,사회학,18,18,3.8171,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,977.2366666666667
1628,글로벌융합,사회학,18,18,3.7803,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,975.395
1629,글로벌융합,사회학,18,18,3.7427,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,974.3333333333334
1630,글로벌융합,사회학,18,18,3.6717,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,970.9549999999999
1631,글로벌융합,사회학,18,18,3.5825,150,1,0,7.261,6.625,13.347999999999999,12.591,0.222,819.13
1632,글로벌융합,사회학,18,18,3.54,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,967.9666666666667
1633,글로벌융합,사회학,18,18,3.5352,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,967.325
1634,글로벌융합,사회학,18,18,3.4685,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,965.4983333333333
1635,글로벌융합,사회학,18,18,3.4409,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,964.685
1636,글로벌융합,사회학,18,18,3.4338,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,963.5533333333333
1637,글로벌융합,사회학,18,18,3.3160000000000003,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,960.155
1638,글로벌융합,사회학,18,18,3.2569999999999997,50,1,0,7.261,6.625,13.347999999999999,12.591,0.222,708.3299999999999
1639,글로벌융합,사회학,18,18,3.1975,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,956.13
1640,글로벌융합,사회학,18,18,3.1603,0,1,0,7.261,6.625,13.347999999999999,12.591,0.222,654.8383333333334
1641,글로벌융합,사회학,18,18,3.1299,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,954.33
1642,글로벌융합,사회학,18,18,3.1239,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,954.0433333333333
1643,글로벌융합,사회학,18,18,3.1155,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,953.85
1644,글로벌융합,사회학,18,18,3.1155,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,953.7483333333333
1645,글로벌융합,사회학,18,18,3.0898,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,951.775
1646,글로벌융합,사회학,18,18,2.7413,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,939.91
1647,글로벌융합,사회학,18,18,2.6533,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,937.0266666666666
1648,글로벌융합,사회학,18,18,2.4566,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,931.465
1649,글로벌융합,사회학,18,18,2.4313,200,1,0,7.261,6.625,13.347999999999999,12.591,0.222,831.0433333333333
1650,글로벌융합,사회학,18,18,2.3913,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,928.195
1651,글로벌융합,사회학,18,18,2.2594,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,924.2683333333333
1652,글로벌융합,사회학,18,18,2.1934,150,1,0,7.261,6.625,13.347999999999999,12.591,0.222,773.0733333333333
1653,글로벌융합,사회학,18,18,2.1602,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,920.56
1654,글로벌융합,사회학,18,18,2.0371,300,0,0,7.261,6.625,13.347999999999999,12.591,0.222,517.7383333333333
1655,글로벌융합,사회학,18,18,1.9889,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,915.2483333333333
1656,글로벌융합,사회학,18,18,1.9257,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,913.1183333333333
1657,글로벌융합,사회학,18,18,1.7536,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,906.5416666666666
1658,글로벌융합,사회학,18,18,1.6044,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,902.235
1659,글로벌융합,사회학,18,18,1.4842,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,898.17
1660,글로벌융합,사회학,18,18,1.3494,300,0,0,7.261,6.625,13.347999999999999,12.591,0.222,494.08500000000004
1661,글로벌융합,사회학,18,18,1.2572,300,1,0,7.261,6.625,13.347999999999999,12.591,0.222,889.0316666666666
1662,글로벌융합,문헌정보학,18,18,4.4934,300,0,1,9.324,9.118,13.545,11.333,0.667,599.565
1663,글로벌융합,문헌정보학,12,18,4.4724,250,1,1,9.324,9.118,13.545,11.333,0.667,923.966
1664,글로벌융합,문헌정보학,18,18,4.446000000000001,300,1,1,9.324,9.118,13.545,11.333,0.667,997.8666666666667
1665,글로벌융합,문헌정보학,18,18,4.4111,300,1,1,9.324,9.118,13.545,11.333,0.667,997.0366666666666
1666,글로벌융합,문헌정보학,18,18,4.4111,300,1,1,9.324,9.118,13.545,11.333,0.667,997.0016666666667
1667,글로벌융합,문헌정보학,18,18,4.409,300,1,1,9.324,9.118,13.545,11.333,0.667,996.8233333333334
1668,글로벌융합,문헌정보학,18,18,4.3956,300,1,1,9.324,9.118,13.545,11.333,0.667,996.2166666666667
1669,글로벌융합,문헌정보학,18,18,4.3663,300,1,1,9.324,9.118,13.545,11.333,0.667,995.205
1670,글로벌융합,문헌정보학,18,18,4.346,300,1,1,9.324,9.118,13.545,11.333,0.667,994.8666666666667
1671,글로벌융합,문헌정보학,18,18,4.3432,300,1,1,9.324,9.118,13.545,11.333,0.667,994.5033333333333
1672,글로벌융합,문헌정보학,18,15,4.3263,300,1,1,9.324,9.118,13.545,11.333,0.667,981.4872727272727
1673,글로벌융합,문헌정보학,18,18,4.2999,300,1,1,9.324,9.118,13.545,11.333,0.667,993.3216666666667
1674,글로벌융합,문헌정보학,18,18,4.2582,300,1,1,9.324,9.118,13.545,11.333,0.667,991.5533333333334
1675,글로벌융합,문헌정보학,18,18,4.2231,200,1,1,9.324,9.118,13.545,11.333,0.667,890.665
1676,글로벌융합,문헌정보학,18,18,4.2093,300,1,1,9.324,9.118,13.545,11.333,0.667,990.2416666666667
1677,글로벌융합,문헌정보학,18,18,4.1982,300,1,1,9.324,9.118,13.545,11.333,0.667,989.8366666666667
1678,글로벌융합,문헌정보학,18,18,4.1764,300,1,1,9.324,9.118,13.545,11.333,0.667,988.8833333333333
1679,글로벌융합,문헌정보학,18,18,4.1241,150,1,1,9.324,9.118,13.545,11.333,0.667,837.45
1680,글로벌융합,문헌정보학,18,18,4.1141,300,1,1,9.324,9.118,13.545,11.333,0.667,987.0316666666666
1681,글로벌융합,문헌정보학,18,18,4.0765,300,1,1,9.324,9.118,13.545,11.333,0.667,985.595
1682,글로벌융합,문헌정보학,18,18,4.0529,300,1,1,9.324,9.118,13.545,11.333,0.667,984.8933333333333
1683,글로벌융합,문헌정보학,18,12,4.0275,300,1,1,9.324,9.118,13.545,11.333,0.667,959.142
1684,글로벌융합,문헌정보학,18,18,4.0189,300,1,1,9.324,9.118,13.545,11.333,0.667,983.9283333333333
1685,글로벌융합,문헌정보학,18,18,4.0128,300,1,1,9.324,9.118,13.545,11.333,0.667,983.215
1686,글로벌융합,문헌정보학,18,18,3.8956,300,1,1,9.324,9.118,13.545,11.333,0.667,979.3733333333333
1687,글로벌융합,문헌정보학,15,18,3.8576,300,1,1,9.324,9.118,13.545,11.333,0.667,965.6248484848485
1688,글로벌융합,문헌정보학,18,18,3.8319,300,1,1,9.324,9.118,13.545,11.333,0.667,977.3283333333333
1689,글로벌융합,문헌정보학,18,18,3.766,300,1,1,9.324,9.118,13.545,11.333,0.667,975.0816666666667
1690,글로벌융합,문헌정보학,15,18,3.7366,300,1,1,9.324,9.118,13.545,11.333,0.667,961.9515151515152
1691,글로벌융합,문헌정보학,18,18,3.7236,300,1,1,9.324,9.118,13.545,11.333,0.667,974.015
1692,글로벌융합,문헌정보학,18,18,3.7057,300,1,0,9.324,9.118,13.545,11.333,0.667,973.3883333333333
1693,글로벌융합,문헌정보학,18,18,3.6924,300,1,0,9.324,9.118,13.545,11.333,0.667,973.08
1694,글로벌융합,문헌정보학,18,18,3.6906,300,1,0,9.324,9.118,13.545,11.333,0.667,972.5866666666667
1695,글로벌융합,문헌정보학,18,18,3.6215,200,1,0,9.324,9.118,13.545,11.333,0.667,870.545
1696,글로벌융합,문헌정보학,18,18,3.6092,0,1,0,9.324,9.118,13.545,11.333,0.667,669.4733333333334
1697,글로벌융합,문헌정보학,18,18,3.5516,300,1,0,9.324,9.118,13.545,11.333,0.667,967.8366666666667
1698,글로벌융합,문헌정보학,18,18,3.5128,150,1,0,9.324,9.118,13.545,11.333,0.667,816.9516666666667
1699,글로벌융합,문헌정보학,18,18,3.4994,300,1,0,9.324,9.118,13.545,11.333,0.667,966.6416666666667
1700,글로벌융합,문헌정보학,18,18,3.4879,300,1,0,9.324,9.118,13.545,11.333,0.667,965.4833333333333
1701,글로벌융합,문헌정보학,18,18,3.4409,200,1,0,9.324,9.118,13.545,11.333,0.667,864.5216666666666
1702,글로벌융합,문헌정보학,18,18,3.3927,300,1,0,9.324,9.118,13.545,11.333,0.667,962.3216666666667
1703,글로벌융합,문헌정보학,18,18,3.3385,300,1,0,9.324,9.118,13.545,11.333,0.667,960.9983333333333
1704,글로벌융합,문헌정보학,12,18,3.3089,300,1,0,9.324,9.118,13.545,11.333,0.667,935.1606666666667
1705,글로벌융합,문헌정보학,18,18,3.2967,300,1,0,9.324,9.118,13.545,11.333,0.667,959.03
1706,글로벌융합,문헌정보학,18,18,3.2247,300,1,0,9.324,9.118,13.545,11.333,0.667,957.4033333333333
1707,글로벌융합,문헌정보학,18,18,3.2172,300,1,0,9.324,9.118,13.545,11.333,0.667,956.31
1708,글로벌융합,문헌정보학,18,18,3.1315,300,1,0,9.324,9.118,13.545,11.333,0.667,954.36
1709,글로벌융합,문헌정보학,18,18,3.0735,300,1,0,9.324,9.118,13.545,11.333,0.667,952.06
1710,글로벌융합,문헌정보학,18,18,3.0501,300,1,0,9.324,9.118,13.545,11.333,0.667,951.4133333333333
1711,글로벌융합,문헌정보학,18,18,3.0317,300,1,0,9.324,9.118,13.545,11.333,0.667,946.125
1712,글로벌융합,문헌정보학,18,18,2.6583,300,1,0,9.324,9.118,13.545,11.333,0.667,938.1966666666667
1713,글로벌융합,문헌정보학,18,18,2.5061,300,1,0,9.324,9.118,13.545,11.333,0.667,932.7116666666667
1714,글로벌융합,문헌정보학,18,18,2.4391,300,1,0,9.324,9.118,13.545,11.333,0.667,930.6766666666666
1715,글로벌융합,문헌정보학,18,18,2.1486,300,1,0,9.324,9.118,13.545,11.333,0.667,921.62
1716,글로벌융합,문헌정보학,18,12,2.0734,250,1,0,9.324,9.118,13.545,11.333,0.667,843.0386666666666
1717,글로벌융합,문헌정보학,18,18,1.8718,300,1,0,9.324,9.118,13.545,11.333,0.667,907.9366666666667
1718,글로벌융합,문헌정보학,18,18,1.599,300,1,0,9.324,9.118,13.545,11.333,0.667,902.9516666666667
1719,글로벌융합,문헌정보학,18,15,1.5781,300,1,0,9.324,9.118,13.545,11.333,0.667,888.3639393939394
1720,글로벌융합,문헌정보학,18,18,1.4173,300,1,0,9.324,9.118,13.545,11.333,0.667,896.84
1721,글로벌융합,문헌정보학,12,18,1.351,300,1,0,9.324,9.118,13.545,11.333,0.667,870.0333333333333
1722,글로벌융합,문헌정보학,18,18,1.3494,300,1,0,9.324,9.118,13.545,11.333,0.667,893.72
1723,글로벌융합,문헌정보학,18,18,1.2738,300,1,0,9.324,9.118,13.545,11.333,0.667,889.99
1724,글로벌융합,문헌정보학,18,18,1.0456,300,1,0,9.324,9.118,13.545,11.333,0.667,884.84
1725,글로벌융합,심리학,18,18,4.446000000000001,300,1,1,7.269,7.962000000000001,13.852,10.26,0.5,997.92
1726,글로벌융합,심리학,18,18,4.426,150,0,1,7.269,7.962000000000001,13.852,10.26,0.5,447.26
1727,글로벌융합,심리학,18,18,4.3792,300,1,1,7.269,7.962000000000001,13.852,10.26,0.5,995.9733333333334
1728,글로벌융합,심리학,18,18,4.365,100,1,1,7.269,7.962000000000001,13.852,10.26,0.5,795.2816666666666
1729,글로벌융합,심리학,18,18,4.3416,300,1,1,7.269,7.962000000000001,13.852,10.26,0.5,994.4833333333333
